Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
ireland-picture-frame-pewter-finish,Scenes of Ireland 4x6 inch Photo Frame Pewter finish,"<p><strong>Product Code: P310</strong></p>
<p><strong>Scenes of Ireland 4x6 Photo Frame – Pewter Finish with Iconic Irish Landmarks</strong></p>
<p><strong>Description:</strong><br>Showcase your cherished memories in this beautifully crafted Ireland Photo Frame with a pewter finish. Designed with intricate details, the frame features some of Ireland’s most beloved landmarks and symbols, making it a perfect keepsake or gift for lovers of Irish heritage.</p>
<p><strong>Featured Irish Landmarks and Symbols:</strong></p>
<ul>
<li>
<strong>Dublin’s Ha’penny Bridge:</strong> An iconic symbol of the capital city.</li>
<li>
<strong>Round Towers:</strong> Representing Ireland’s ancient monastic history.</li>
<li>
<strong>Shamrock:</strong> A classic emblem of Irish culture and tradition.</li>
<li>
<strong>Celtic Cross:</strong> A timeless symbol of Irish heritage and spirituality.</li>
<li>
<strong>Irish Flag:</strong> Celebrating the pride of the Emerald Isle.</li>
</ul>
<p><strong>Key Features:</strong></p>
<ul>
<li>
<strong>Material:</strong> Crafted with a high-quality pewter finish, giving a soft silver appearance that complements any photo.</li>
<li>
<strong>Size:</strong> Fits standard-sized photos (please specify dimensions if needed).</li>
<li>
<strong>Design:</strong> Intricate detailing that highlights Ireland’s cultural and historical treasures.</li>
<li>
<strong>Packaging:</strong> Comes beautifully gift-boxed, making it ready for gifting on any occasion.</li>
</ul>
<p><strong>Handcrafted in Ireland:</strong><br>This photo frame is lovingly handmade by skilled Irish artisans, reflecting the craftsmanship and tradition of Ireland.</p>
<p><strong>Perfect For:</strong></p>
<ul>
<li>
<strong>Gifts:</strong> A thoughtful present for friends, family, or anyone with Irish roots.</li>
<li>
<strong>Souvenirs:</strong> A beautiful keepsake for travelers or expats wanting to remember Ireland.</li>
<li>
<strong>Home Decor:</strong> A stunning addition to any home, bringing a touch of Irish charm.</li>
</ul>
<p><strong>Shipping Included:</strong><br>The price includes worldwide shipping, ensuring a seamless and hassle-free purchase.</p>
<p><strong>Why Choose This Photo Frame?</strong><br>The <em>Ireland Photo Frame</em> is more than a photo holder—it’s a celebration of Ireland’s iconic landmarks and symbols. With its elegant pewter finish and intricate design, it’s a timeless piece that preserves memories while honoring the beauty of the Emerald Isle.</p>",Mullingar Pewter,,FRAME,"bronze, celtic, FRAME, general gift, general gifts, gift, Heritage, IRELAND FRAME, irish, pewter, pewter silver, pewter spirit, imported, unlisted",false,Title,Default Title,,,,,P310,0,shopify,0,deny,manual,47.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/IRELANDFRAME.jpg?v=1622041791,1,Scenes of Ireland 4x6 inch Photo Frame Pewter finish,false,Scenes of Ireland 4x6 inch Photo Frame Pewter finish,"Product Code: P310 Scenes of Ireland 4x6 Photo Frame – Pewter Finish with Iconic Irish Landmarks Description:Showcase your cherished memories in this beautifully crafted Ireland Photo Frame with a pewter finish. Designed with intricate details, the frame features some of Ireland’s most beloved landmarks and symbols, ma",,,,,,,,,,,,,g,,,true,true,,,unlisted
pewter-crucifix,Mullingar Pewter Crucifix of Christ on the Cross,"<p><strong>Mullingar Pewter Crucifix – Available in 3 Sizes or as a Set of 3</strong></p>
<p>Elevate your space with the timeless beauty of our handcrafted <strong>Irish Pewter Crucifix</strong>, featuring a stunning effigy of Christ on the Cross. Perfect for display in homes, schools, or religious buildings, each crucifix comes with a hanging hook for easy placement.</p>
<p>✨ <strong>Available Sizes:</strong></p>
<ul>
<li>
<strong>7"" (18cm)</strong> – Product Code: P367</li>
<li>
<strong>5"" (13cm)</strong> – Product Code: P368</li>
<li>
<strong>4"" (10cm)</strong> – Product Code: P369</li>
<li>
<strong>Set of 3</strong> – A perfect gift option or a versatile choice for multiple spaces.</li>
</ul>
<p><strong>Why Choose Our Crucifix?</strong></p>
<ul>
<li>
<strong>Irish Craftsmanship:</strong> Handmade with care and attention to detail.</li>
<li>
<strong>Versatile Use:</strong> Suitable for personal devotion or as a thoughtful gift.</li>
<li>
<strong>Classic Design:</strong> Elegant and meaningful, ideal for any setting.</li>
</ul>
<p><strong>Handmade in Ireland</strong> | <strong>Price includes worldwide shipping</strong></p>
<p>Bring a touch of Irish heritage and faith into your life. <strong>Order yours today!</strong></p>",Mullingar Pewter,,cross,"bronze, crucifix, general gift, gift, Heritage, irish, pewter, pewter silver, religious, wedding, wedding gifts, imported, unlisted",false,CRUCIFIX,SELECTION OF 3,,,,,"P367, P368, P369 all 3",0,shopify,0,deny,manual,179.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/1644402135490.jpg?v=1644402388,1,Mullingar Pewter Crucifix of Christ on the Cross,false,Mullingar Pewter Crucifix of Christ on the Cross,"Mullingar Pewter Crucifix – Available in 3 Sizes or as a Set of 3 Elevate your space with the timeless beauty of our handcrafted Irish Pewter Crucifix, featuring a stunning effigy of Christ on the Cross. Perfect for display in homes, schools, or religious buildings, each crucifix comes with a hanging hook for easy plac",,,,,,,,,,,,,g,,,true,true,,,unlisted
pewter-crucifix,,,,,,,false,,LARGE,,,,,p367,0,shopify,0,deny,manual,74.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
pewter-crucifix,,,,,,,false,,MEDIUM,,,,,p368,0,shopify,0,deny,manual,59.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
pewter-crucifix,,,,,,,false,,SMALL,,,,,p369,0,shopify,0,deny,manual,47.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
pewter-crucifix,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/smallcrucifix.jpg?v=1644403267,2,Mullingar Pewter Crucifix of Christ on the Cross,,,,,,,,,,,,,,,,,,,,,,,unlisted
pewter-crucifix,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/MediumCrucifix.jpg?v=1644403475,3,Mullingar Pewter Crucifix of Christ on the Cross,,,,,,,,,,,,,,,,,,,,,,,unlisted
pewter-crucifix,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/largeCrucifix1.jpg?v=1644403612,4,Mullingar Pewter Crucifix of Christ on the Cross,,,,,,,,,,,,,,,,,,,,,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,Mullingar Pewter Phone Pop Socket Holder for cell and mobile phones,"<div class=""flex flex-grow flex-col max-w-full"">
<div data-message-author-role=""assistant"" data-message-id=""d8359e2b-aeb9-4a63-b7f6-4c732f1cb528"" dir=""auto"" class=""min-h-[20px] text-message flex flex-col items-start whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 juice:w-full juice:items-end overflow-x-auto gap-2"">
<div class=""flex w-full flex-col gap-1 juice:empty:hidden juice:first:pt-[3px]"">
<div class=""markdown prose w-full break-words dark:prose-invert light"">
<h3>Product Code P364: Mullingar Pewter Phone Pop Socket Holder</h3>
<p>Enhance your phone's functionality and style with our Mullingar Pewter Phone Pop Socket Holder. Each pop socket is meticulously crafted in pewter by our skilled craftsmen in Mullingar, Ireland.</p>
<p><strong>Features:</strong></p>
<ul>
<li>
<strong>Versatile Use:</strong> This handy device easily adheres to your phone, making it a convenient handheld holder. Simply slip your finger through the ring for better grip and control.</li>
<li>
<strong>Multipurpose Stand:</strong> Doubles as a stand, allowing you to watch videos comfortably at any angle.</li>
<li>
<strong>Beautiful Designs:</strong> Available in various traditional Irish designs, including shamrock, triskele's, trinity knots, Claddagh rings, and other Celtic patterns.</li>
</ul>
<p><strong>Specifications:</strong></p>
<ul>
<li>
<strong>Material:</strong> Pewter/stainless steel</li>
<li>
<strong>Crafted in:</strong> Mullingar, Ireland</li>
<li>
<strong>Price:</strong> Includes shipping</li>
</ul>
<p>Add a touch of Irish craftsmanship to your mobile device with our unique and functional pop sockets.</p>
</div>
</div>
</div>
</div>",Mullingar Pewter,,POP SOCKETS,"21st, birthday, bronze, celtic, claddagh, dad, general gift, general gifts, gift, Heritage, irish, kids gift, men, pewter, pewter silver, pewter spirit, PHONE HOLDER, POP SOCKET, popsocket, shamrock, sports, imported, unlisted",false,POP SOCKETS,CELTIC SPIRAL,,,,,P364 Celtic Spiral,0,shopify,0,deny,manual,14.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/POPSOCKETSPHONEHOLDER.jpg?v=1642686415,1,Mullingar Pewter Phone Pop Socket Holder for cell and mobile phones,false,Mullingar Pewter Phone Pop Socket Holder for cell and mobile phones,"Product Code P364: Mullingar Pewter Phone Pop Socket Holder Enhance your phone's functionality and style with our Mullingar Pewter Phone Pop Socket Holder. Each pop socket is meticulously crafted in pewter by our skilled craftsmen in Mullingar, Ireland. Features: Versatile Use: This handy device easily adheres to your ",,,,,,,,,,,,,g,,,true,true,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,,,,,,,false,,CELTIC C,,,,,P364 Celtic C,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,,,,,,,false,,CELTIC A,,,,,P364 Celtic A,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,,,,,,,false,,CLADDAGH,,,,,P364 Claddagh,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,,,,,,,false,,SHAMROCK,,,,,P364 Shamrock,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,,,,,,,false,,TRINITY,,,,,P364 Trinity,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,,,,,,,false,,Dad,,,,,P364 DAD,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/POPSOCKETSPIRAL.jpg?v=1642686452,2,Mullingar Pewter Phone Pop Socket Holder for cell and mobile phones,,,,,,,,,,,,,,,,,,,,,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/POPSOCKETCELTICB.jpg?v=1642686492,3,Mullingar Pewter Phone Pop Socket Holder for cell and mobile phones,,,,,,,,,,,,,,,,,,,,,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/POPSOCKETCELTICA.jpg?v=1642686528,4,Mullingar Pewter Phone Pop Socket Holder for cell and mobile phones,,,,,,,,,,,,,,,,,,,,,,,unlisted
pop-socket-phone-holders-worldwide-shipping-included,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/POPSOCKETCLADDAGH.jpg?v=1642686559,5,Mullingar Pewter Phone Pop Socket Holder for cell and mobile phones,,,,,,,,,,,,,,,,,,,,,,,unlisted
celtic-and-traditional-bookmarks-worldwide-shipping-included,Mullingar Pewter Celtic or Traditional Bookmarks.,"<p><strong>P268 BOOKMARK. Mullingar Pewter Celtic or Traditional Bookmarks.</strong></p>
<p>Traditional and Celtic Bookmarks. Solid and flexible with Irish Pewter ornate design.</p>
<p>Handmade in Ireland</p>
<p><strong>PRICE INCLUDES SHIPPING.</strong></p>",Mullingar Pewter,,BOOKMARK,"birthday, celtic, claddagh, general gift, general gifts, gift, Heritage, irish, pewter, pewter silver, shamrock, imported, unlisted",false,BOOKMARKS,TRINITY BOOKMARK,,,,,P268 TRINITY,0,shopify,0,deny,manual,14.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/CELTICANDTRADITIONALBOOKMARKS.jpg?v=1642601670,1,Mullingar Pewter Celtic or Traditional Bookmarks.,false,Mullingar Pewter Celtic or Traditional Bookmarks.,P268 BOOKMARK. Mullingar Pewter Celtic or Traditional Bookmarks. Traditional and Celtic Bookmarks. Solid and flexible with Irish Pewter ornate design. Handmade in Ireland PRICE INCLUDES SHIPPING.,,,,,,,,,,,,,g,,,true,true,,,unlisted
celtic-and-traditional-bookmarks-worldwide-shipping-included,,,,,,,false,,CLADDAGH BOOKMARK,,,,,P268 CLADDAGH,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
celtic-and-traditional-bookmarks-worldwide-shipping-included,,,,,,,false,,SHAMROCK BOOKMARK,,,,,P268 SHAMROCK,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
celtic-and-traditional-bookmarks-worldwide-shipping-included,,,,,,,false,,TRINITY 4 BOOKMARK,,,,,P268 T4,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
celtic-and-traditional-bookmarks-worldwide-shipping-included,,,,,,,false,,DAD BOOKMARK,,,,,P268 DAD,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
celtic-and-traditional-bookmarks-worldwide-shipping-included,,,,,,,false,,MUM BOOKMARK,,,,,P268 MUM,0,shopify,0,deny,manual,14.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
celtic-and-traditional-bookmarks-worldwide-shipping-included,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/BOOKMARKTRINITY.jpg?v=1642601720,2,Mullingar Pewter Celtic or Traditional Bookmarks.,,,,,,,,,,,,,,,,,,,,,,,unlisted
celtic-and-traditional-bookmarks-worldwide-shipping-included,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/BOOKMARKCLADDAGH.jpg?v=1642601747,3,Mullingar Pewter Celtic or Traditional Bookmarks.,,,,,,,,,,,,,,,,,,,,,,,unlisted
celtic-and-traditional-bookmarks-worldwide-shipping-included,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/BOOKMARKSHAMROCK.jpg?v=1642601785,4,Mullingar Pewter Celtic or Traditional Bookmarks.,,,,,,,,,,,,,,,,,,,,,,,unlisted
celtic-and-traditional-bookmarks-worldwide-shipping-included,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/BOOKMARK4TRINITY.jpg?v=1642601827,5,Mullingar Pewter Celtic or Traditional Bookmarks.,,,,,,,,,,,,,,,,,,,,,,,unlisted
wildlife-handled-shot-measures-worldwide-shipping-included,Mullingar Pewter Wildlife Shot Measures with Handle.,"<p><strong>Product Code: B92551 - Mullingar Pewter Wildlife Shot Measures with Handle</strong></p>
<p>Elevate your barware collection with our Mullingar Pewter Wildlife Shot Measures. Available in four captivating designs—Fox, Stag, Hare, and Duck—these measures are not only perfect for enjoying whiskey shots but also for precisely measuring spirits. Each shot measure is meticulously crafted with a handle for easy use, combining functionality with the charm of Irish wildlife.</p>
<p><strong>Key Features:</strong></p>
<ul>
<li>
<strong>Wildlife-Inspired Designs:</strong> Choose from Fox, Stag, Hare, or Duck, each design celebrating Ireland’s rich natural heritage.</li>
<li>
<strong>Functional and Stylish:</strong> Each shot measure is equipped with a handle, offering convenience and a touch of rustic elegance to your drinking experience.</li>
<li>
<strong>Perfect Size:</strong> Standing at approximately 2 inches tall, each measure holds 1 fluid ounce, making them ideal for shots or spirit measurements.</li>
<li>
<strong>Exquisite Craftsmanship:</strong> Handcrafted using traditional pewter-making techniques, these measures feature intricate details and a durable finish that speaks to the quality of Irish craftsmanship.</li>
</ul>
<p><strong>Measurements:</strong></p>
<ul>
<li>
<strong>Height:</strong> 2 inches</li>
<li>
<strong>Capacity:</strong> 1 FL Oz</li>
</ul>
<p><strong>Additional Information:</strong></p>
<ul>
<li>
<strong>Handmade in Ireland:</strong> Proudly crafted in Mullingar, Ireland, each shot measure reflects the skill and heritage of Irish artisans.</li>
<li>
<strong>Inclusive Pricing:</strong> The price includes worldwide shipping.</li>
</ul>
<p><span style=""text-decoration: underline;""><strong style=""font-size: 0.875rem;"">About our Pewter Measures</strong></span><br></p>
<p>Our metal content in all of the above is 92-95% tin with a balance of Copper and Antimony.</p>
<p>Our metal is Lead free and complies with EU, FDA,BS and Proposition 65 standards.</p>
<p>Our items are packaged in Black and Silver Mullingar Pewter Packaging where possible.</p>",Mullingar Pewter,,MEASURE,"40th, 50th, birthday, bronze, general gift, general gifts, gift, irish whiskey, men, pewter, pewter silver, pewter spirit, spirit, sports, whiskey, whisky, imported, unlisted",false,wildlife measure,set of 4 measures with handles,,,,,B92551 - set 4,0,shopify,0,deny,manual,239.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/WOODLANDSHANDLEDSHOTS.jpg?v=1623254647,1,Mullingar Pewter Wildlife Shot Measures with Handle.,false,Mullingar Pewter Wildlife Shot Measures with Handle.,"Product Code: B92551 - Mullingar Pewter Wildlife Shot Measures with Handle Elevate your barware collection with our Mullingar Pewter Wildlife Shot Measures. Available in four captivating designs—Fox, Stag, Hare, and Duck—these measures are not only perfect for enjoying whiskey shots but also for precisely measuring spi",,,,,,,,,,,,,g,,,true,true,,,unlisted
